fpr,tpr,threshold
0.04937044400265076,0.39307535641547864,0.6906984126984126
0.04937044400265076,0.3940936863543788,0.6902142857142856
0.050033134526176276,0.3940936863543788,0.69
0.050033134526176276,0.395112016293279,0.6894166666666667
0.05036447978793903,0.395112016293279,0.6891666666666666
0.05036447978793903,0.40020366598778007,0.6875714285714284
0.05069582504970179,0.40020366598778007,0.6870833333333334
0.05069582504970179,0.40122199592668023,0.6862142857142857
0.052352551358515576,0.40122199592668023,0.6836666666666668
0.052352551358515576,0.40224032586558045,0.6836190476190478
0.05268389662027833,0.40224032586558045,0.6835
0.05268389662027833,0.40325865580448067,0.6834603174603174
0.053015241882041084,0.40325865580448067,0.68325
0.053015241882041084,0.40529531568228105,0.6825000000000001
0.053346587143803845,0.40529531568228105,0.6824761904761906
0.053346587143803845,0.4073319755600815,0.6816190476190477
0.0536779324055666,0.4073319755600815,0.6809523809523809
0.0536779324055666,0.4093686354378819,0.6805
0.054340622929092114,0.4093686354378819,0.6793095238095238
0.054340622929092114,0.4103869653767821,0.6787142857142858
0.05467196819085487,0.4103869653767821,0.6785
0.05467196819085487,0.4124236252545825,0.6782380952380953
0.05500331345261763,0.4124236252545825,0.6780833333333334
0.05500331345261763,0.4134419551934827,0.6777936507936508
0.055666003976143144,0.4134419551934827,0.6774523809523808
0.055666003976143144,0.4164969450101833,0.6769166666666666
0.0559973492379059,0.4164969450101833,0.6763333333333335
0.0559973492379059,0.4195519348268839,0.6758928571428571
0.05632869449966865,0.4195519348268839,0.6758333333333333
0.05666003976143141,0.42057026476578413,0.6753333333333333
0.05666003976143141,0.4256619144602851,0.6740912698412697
0.05699138502319417,0.4256619144602851,0.674
0.05699138502319417,0.4287169042769857,0.6731666666666666
0.05798542080848244,0.4287169042769857,0.6724761904761906
0.05798542080848244,0.43075356415478616,0.6723809523809524
0.05864811133200795,0.43075356415478616,0.6718498168498169
0.05864811133200795,0.4317718940936864,0.6716666666666665
0.058979456593770706,0.4317718940936864,0.6715555555555557
0.058979456593770706,0.43279022403258655,0.6708095238095239
0.05931080185553347,0.43380855397148677,0.6705
0.05931080185553347,0.434826883910387,0.6703333333333333
0.05964214711729622,0.434826883910387,0.6698333333333334
0.05964214711729622,0.43584521384928715,0.66875
0.06096752816434725,0.43584521384928715,0.667440476190476
0.06096752816434725,0.43890020366598775,0.6668333333333333
0.061298873426110005,0.43890020366598775,0.6668214285714283
0.061298873426110005,0.4409368635437882,0.6657380952380951
0.061630218687872766,0.4409368635437882,0.6657341269841268
0.061630218687872766,0.4419551934826884,0.6653333333333333
0.062292909211398274,0.4419551934826884,0.6652222222222219
0.062292909211398274,0.4439918533604888,0.665
0.06295559973492379,0.4439918533604888,0.6648095238095237
0.06295559973492379,0.4460285132382892,0.664547619047619
0.0636182902584493,0.4460285132382892,0.6638333333333334
