precision,recall,threshold
0.5835411471321695,0.8357142857142857,0.32150624100285996
0.585,0.8357142857142857,0.3232020031205275
0.5864661654135338,0.8357142857142857,0.32453603556588867
0.585427135678392,0.8321428571428572,0.3245960544401504
0.5869017632241813,0.8321428571428572,0.3246593854763645
0.5883838383838383,0.8321428571428572,0.3255160306024579
0.589873417721519,0.8321428571428572,0.32663257341962526
0.5888324873096447,0.8285714285714286,0.32723944858381515
0.5903307888040712,0.8285714285714286,0.3277518190114252
0.5918367346938775,0.8285714285714286,0.3295633297532816
0.5907928388746803,0.825,0.3304812310048918
0.5897435897435898,0.8214285714285714,0.33400157697576355
0.5912596401028277,0.8214285714285714,0.33607388200444227
0.5927835051546392,0.8214285714285714,0.34112938182256797
0.5943152454780362,0.8214285714285714,0.34152361259179886
0.5958549222797928,0.8214285714285714,0.3420835295072648
0.5974025974025974,0.8214285714285714,0.3421140742629204
0.5963541666666666,0.8178571428571428,0.34223183205025104
0.5953002610966057,0.8142857142857143,0.3423608863837139
0.5968586387434555,0.8142857142857143,0.3445107474753504
0.5984251968503937,0.8142857142857143,0.3452646258549752
0.6,0.8142857142857143,0.34684373808616087
0.5989445910290238,0.8107142857142857,0.34718470309298655
0.6005291005291006,0.8107142857142857,0.3472018704357637
0.6021220159151194,0.8107142857142857,0.347905783044541
0.601063829787234,0.8071428571428572,0.34893895248446427
0.6026666666666667,0.8071428571428572,0.34949282542063587
0.6042780748663101,0.8071428571428572,0.35109518449815336
0.6032171581769437,0.8035714285714286,0.3553502800479977
0.6048387096774194,0.8035714285714286,0.35628505256417653
0.6037735849056604,0.8,0.358403343951996
0.6027027027027027,0.7964285714285714,0.3614564735107746
0.6043360433604336,0.7964285714285714,0.36308336233305816
0.6059782608695652,0.7964285714285714,0.36312024244703417
0.6076294277929155,0.7964285714285714,0.36471533829625813
0.6092896174863388,0.7964285714285714,0.3653535640246735
0.6109589041095891,0.7964285714285714,0.3663925297573228
0.6098901098901099,0.7928571428571428,0.3709205680203761
0.6088154269972452,0.7892857142857143,0.37130295099545413
0.6077348066298343,0.7857142857142857,0.3727596885411659
0.6094182825484764,0.7857142857142857,0.37281412672663167
0.6111111111111112,0.7857142857142857,0.3734719964744206
0.6128133704735376,0.7857142857142857,0.3758875647594015
0.611731843575419,0.7821428571428571,0.37628309453652675
0.6134453781512605,0.7821428571428571,0.37777535853917305
0.6151685393258427,0.7821428571428571,0.38009273956628015
0.6169014084507042,0.7821428571428571,0.3821361586484972
0.6186440677966102,0.7821428571428571,0.38455666368515196
0.6203966005665722,0.7821428571428571,0.3848870567774767
0.6221590909090909,0.7821428571428571,0.3871681680819703
0.6210826210826211,0.7785714285714286,0.3875494325639723
0.6228571428571429,0.7785714285714286,0.388824000844349
0.6246418338108882,0.7785714285714286,0.3903392818274965
0.6264367816091954,0.7785714285714286,0.39098958913706233
0.6282420749279539,0.7785714285714286,0.39265217666797914
0.6271676300578035,0.775,0.3932645695688359
0.6289855072463768,0.775,0.39421357736380247
0.627906976744186,0.7714285714285715,0.39498998056550766
0.6297376093294461,0.7714285714285715,0.39526192561279183
0.631578947368421,0.7714285714285715,0.39604379736070056
0.6334310850439883,0.7714285714285715,0.39639168223915994
0.6323529411764706,0.7678571428571429,0.39763313853097587
0.6342182890855457,0.7678571428571429,0.39791472043417353
0.6331360946745562,0.7642857142857142,0.400477862254025
0.6350148367952523,0.7642857142857142,0.40089905214933397
0.6369047619047619,0.7642857142857142,0.4020245890764251
0.6358208955223881,0.7607142857142857,0.4020990864216646
0.6347305389221557,0.7571428571428571,0.40409660745254633
0.6336336336336337,0.7535714285714286,0.40483661161808887
0.6325301204819277,0.75,0.40535570912213154
0.6314199395770392,0.7464285714285714,0.40580857808851106
0.6333333333333333,0.7464285714285714,0.4063613474625378
0.6352583586626139,0.7464285714285714,0.40716503125045883
0.6371951219512195,0.7464285714285714,0.40955071768985574
0.6391437308868502,0.7464285714285714,0.4106086486062018
0.6411042944785276,0.7464285714285714,0.4113466450629051
0.6430769230769231,0.7464285714285714,0.4125005310466305
0.6450617283950617,0.7464285714285714,0.41286857729161297
0.6439628482972136,0.7428571428571429,0.41393446993295696
0.6428571428571429,0.7392857142857143,0.41414803136625994
0.6448598130841121,0.7392857142857143,0.4152085495560186
0.646875,0.7392857142857143,0.41522025765470394
0.64576802507837,0.7357142857142858,0.4154158468126657
0.6477987421383647,0.7357142857142858,0.4162841228539557
0.6498422712933754,0.7357142857142858,0.4168687380861609
0.6518987341772152,0.7357142857142858,0.4176153613688235
0.6507936507936508,0.7321428571428571,0.41764885285907316
0.6528662420382165,0.7321428571428571,0.41774311082511095
0.6549520766773163,0.7321428571428571,0.4224465720931274
0.6538461538461539,0.7285714285714285,0.4252289278181184
0.6559485530546624,0.7285714285714285,0.42676739567142724
0.6580645161290323,0.7285714285714285,0.4275709912684256
0.656957928802589,0.725,0.42845474195814853
0.6558441558441559,0.7214285714285714,0.4289802334456481
0.6547231270358306,0.7178571428571429,0.42958747321700935
0.6535947712418301,0.7142857142857143,0.43467908159547847
0.6524590163934426,0.7107142857142857,0.4354293357652045
0.6513157894736842,0.7071428571428572,0.43630420307235135
0.6501650165016502,0.7035714285714286,0.43755712781799133
0.652317880794702,0.7035714285714286,0.4379036177453468
0.654485049833887,0.7035714285714286,0.44037312017947733
0.6533333333333333,0.7,0.4405209386901559
0.6555183946488294,0.7,0.44106222391758154
0.6577181208053692,0.7,0.4453003557139494
0.6599326599326599,0.7,0.44597252027128786
0.6621621621621622,0.7,0.44649296834994134
0.6610169491525424,0.6964285714285714,0.4479030685541992
0.6632653061224489,0.6964285714285714,0.4480528121943005
0.6621160409556314,0.6928571428571428,0.44877309327051046
0.660958904109589,0.6892857142857143,0.450400909098703
0.6597938144329897,0.6857142857142857,0.4524791321240788
0.6586206896551724,0.6821428571428572,0.4547375062749813
0.6608996539792388,0.6821428571428572,0.4566341072398595
0.6631944444444444,0.6821428571428572,0.4569995385669997
0.6655052264808362,0.6821428571428572,0.4589196501793509
0.6678321678321678,0.6821428571428572,0.4595510581854164
0.6701754385964912,0.6821428571428572,0.45964428448112066
0.6690140845070423,0.6785714285714286,0.4598876901815741
0.6678445229681979,0.675,0.4615238504264786
0.6702127659574468,0.675,0.4617706192566029
0.6725978647686833,0.675,0.4643925781598615
0.675,0.675,0.4656632187530866
0.6738351254480287,0.6714285714285714,0.46878589759821176
0.6726618705035972,0.6678571428571428,0.4688219044695463
0.6714801444043321,0.6642857142857143,0.4726363343440647
0.6702898550724637,0.6607142857142857,0.47341491977853617
0.6727272727272727,0.6607142857142857,0.4741863727878382
0.6715328467153284,0.6571428571428571,0.4769224947945688
0.6703296703296703,0.6535714285714286,0.47707507315655046
0.6727941176470589,0.6535714285714286,0.4788830792564361
0.6715867158671587,0.65,0.4790129912451242
0.674074074074074,0.65,0.48078727374204133
0.6728624535315985,0.6464285714285715,0.48083768885591516
0.6753731343283582,0.6464285714285715,0.4815725974661687
0.6779026217228464,0.6464285714285715,0.48270185911000385
0.6804511278195489,0.6464285714285715,0.48422440325143223
0.6830188679245283,0.6464285714285715,0.48527204387890566
0.6856060606060606,0.6464285714285715,0.48764391482730524
0.6844106463878327,0.6428571428571429,0.4922343783465303
0.683206106870229,0.6392857142857142,0.49701460657395274
0.685823754789272,0.6392857142857142,0.5001412049418226
0.6884615384615385,0.6392857142857142,0.5015591958580959
0.6911196911196911,0.6392857142857142,0.5027645833583471
0.6937984496124031,0.6392857142857142,0.5029386220865216
0.6926070038910506,0.6357142857142857,0.5049599755201958
0.6953125,0.6357142857142857,0.5071317368417027
0.6980392156862745,0.6357142857142857,0.5071737938846629
0.7007874015748031,0.6357142857142857,0.5081107725854004
0.6996047430830039,0.6321428571428571,0.5126014005179637
0.7023809523809523,0.6321428571428571,0.5140942453210513
0.7051792828685259,0.6321428571428571,0.5150062903476704
0.704,0.6285714285714286,0.5151754763259432
0.7028112449799196,0.625,0.5169318362384125
0.7016129032258065,0.6214285714285714,0.5188409057322858
0.7004048582995951,0.6178571428571429,0.5199135939695517
0.6991869918699187,0.6142857142857143,0.5200336312140458
0.6979591836734694,0.6107142857142858,0.5216551289550524
0.6967213114754098,0.6071428571428571,0.5219817171441629
0.6995884773662552,0.6071428571428571,0.5225557539749395
0.7024793388429752,0.6071428571428571,0.5230343217257165
0.7053941908713693,0.6071428571428571,0.5251539338622172
0.7041666666666667,0.6035714285714285,0.5290818111938232
0.7071129707112971,0.6035714285714285,0.5297183925949006
0.7058823529411765,0.6,0.5305827533913865
